word,pos
고금리,명사
고급,명사
고급스럽다,형용사
고급화,명사
고급화하다,동사
고기,명사
고기만두,명사
고기압,명사
고기잡이,명사
고깃덩이,명사
고꾸라지다,동사
고난,명사
고농도,명사
고뇌,명사
고단하다,형용사
고달프다,형용사
고대,명사
고대사,명사
고대인,명사
고도,명사
고도계,명사
고도리,명사
고도화,명사
고도화되다,동사
고독,명사
고독하다,형용사
고동,명사
고되다,형용사
고두밥,명사
고둥,명사
고드름,명사
고득점,명사
고등,명사
고등교육,명사
고등법원,명사
고등어,명사
고등어자반,명사
고등학교,명사
고등학생,명사
고딕,명사
고딕체,명사
고라니,명사
고래,명사
고량주,명사
고렇다,형용사
고려,명사
고려대,명사
고려대학교,명사
고려되다,동사
고려청자,명사
고려하다,동사
고령,명사
고령자,명사
고령화,명사
고로,부사
고루,부사
고루하다,형용사
고르다,동사
고르다,형용사
고름,명사
고리,명사
고리대금,명사
고리대금업,명사
고리대금업자,명사
고린내,명사
고릴라,명사
고립,명사
고립되다,동사
고립시키다,동사
고립화,명사
고막,명사
고만,부사
고만두다,동사
고맙다,형용사
고명,명사
고명하다,형용사
고모,명사
고모부,명사
고목,명사
고무,명사
고무되다,동사
고무보트,명사
고무신,명사
고무인,명사
고무장갑,명사
고무장화,명사
고무적,명사
고무줄,명사
고문,명사
고문하다,동사
고물,명사
고물가,명사
고물딱지,명사
고물상,명사
고미술,명사
고민,명사
고민거리,명사
고민하다,동사
고밀도,명사
고발,명사
고발되다,동사
고발하다,동사
고배,명사
고백,명사
고백적,명사
고백하다,동사
고법,명사
고별전,명사
고부가가치,명사
고부간,명사
고분,명사
고분고분,부사
고분고분하다,형용사
고분고분히,부사
고분자,명사
고비,명사
고삐,명사
고사,명사
고사리,명사
고사성어,명사
고사하다,동사
고상하다,형용사
고생,명사
고생물학,명사
고생하다,동사
고성,명사
고성능,명사
고소,명사
고소공포증,명사
고소당하다,동사
고소되다,동사
고소득,명사
고소득자,명사
고소득층,명사
고소설,명사
고소인,명사
고소장,명사
고소하다,동사
고소하다,형용사
고속,명사
고속도로,명사
고속버스,명사
고속철도,명사
고수,명사
고수익,명사
고수하다,동사
고스란히,부사
고스톱,명사
고스트,명사
고슬고슬하다,형용사
고슴도치,명사
고시,명사
고시원,명사
고시하다,동사
고식지계,명사
고심,명사
고심하다,동사
고아,명사
고아원,명사
고안,명사
고안되다,동사
고안하다,동사
고압,명사
고압적,명사
고액,명사
고약하다,형용사
고양이,명사
고양하다,동사
고어,명사
고열,명사
고엽제,명사
고온,명사
고요하다,형용사
고요히,부사
고용,명사
고용노동부,명사
고용되다,동사
고용량,명사
고용불안,명사
고용인,명사
고용자,명사
고용주,명사
고용하다,동사
고원,명사
고위,명사
고위공직자,명사
고위급,명사
고위도,명사
고위직,명사
고위층,명사
고유,명사
고유명사,명사
고유명사,명사
고유색,명사
고유성,명사
고유어,명사
고유종,명사
고유하다,형용사
고육지계,명사
고육지책,명사
고육책,명사
고을,명사
고의,명사
고의낙구,명사
고의적,명사
고의적삼,명사
고이,부사
고이고이,부사
고이다,동사
고이왕,명사
고인,명사
고인돌,명사
고임금,명사
고자질,명사
고자질하다,동사
고작,부사
고작,명사
고작해야,부사
고장,명사
고장난명,명사
고전,명사
고전적,명사
고전주의,명사
고전파,명사
고전하다,동사
고점,명사
고정,명사
고정관념,명사
고정되다,동사
고정식,명사
고정하다,동사
고조,명사
고조되다,동사
고조선,명사
고종,명사
고주망태,명사
고주파,명사
고증,명사
고증하다,동사
고지,명사
고지서,명사
고지식하다,형용사
고지하다,동사
고지혈증,명사
고진감래,명사
고질병,명사
고질적,명사
고집,명사
고집불통,명사
고집스럽다,형용사
고집쟁이,명사
고집하다,동사
고착,명사
고착되다,동사
고착하다,동사
고착화되다,동사
고찰,명사
고찰하다,동사
고참,명사
고철,명사
고철값,명사
고체,명사
고쳐먹다,동사
고초,명사
고추,명사
고추기름,명사
고추냉이,명사
고추잠자리,명사
고추장,명사
고춧가루,명사
고충,명사
고충처리,명사
고취,명사
고취되다,동사
고취하다,동사
고층,명사
고치,명사
고치다,동사
고택,명사
고통,명사
고통스럽다,형용사
고폭탄,명사
고품격,명사
고품질,명사
고풍,명사
고풍스럽다,형용사
고프다,형용사
고하다,동사
고함,명사
고해상도,명사
고해성사,명사
고행,명사
고향,명사
고혈압,명사
고혹적,명사
고화질,명사
고환,명사
고효율,명사
고흐,명사
고흥,명사
곡,명사
곡괭이,명사
곡류,명사
곡물,명사
곡선,명사
곡식,명사
곡예,명사
곡옥,명사
곡우,명사
곡조,명사
곡학아세,명사
곤경,명사
곤돌라,명사
곤두박질,명사
곤두박질치다,동사
곤두서다,동사
곤두세우다,동사
곤드라지다,동사
곤드레만드레,부사
곤란,명사
곤란스럽다,형용사
곤란스레,부사
곤란하다,형용사
곤란히,부사
곤욕,명사
곤욕스럽다,형용사
곤장,명사
곤죽,명사
곤충,명사
곤충채집,명사
곤혹,명사
곤혹스럽다,형용사
곧,부사
곧다,형용사
곧바로,부사
곧이,부사
곧이곧대로,부사
곧이어,부사
곧잘,부사
곧장,부사
골,명사
골격,명사
골고루,부사
골나다,동사
골다,동사
골다공증,명사
골대,명사
골동품,명사
골든디스크,명사
골똘히,부사
골라잡다,동사
골리다,동사
골리앗,명사
골머리,명사
골목,명사
골목길,명사
골목대장,명사
골몰하다,동사
골문,명사
골반,명사
골방,명사
골뱅이,명사
골병,명사
골상학,명사
골수,명사
골육상잔,명사
골육상쟁,명사
골자,명사
골잡이,명사
골재,명사
골절,명사
골조,명사
골짜기,명사
골치,명사
골칫거리,명사
골키퍼,명사
골탕,명사
골판지,명사
골퍼,명사
골품제,명사
골품제도,명사
골프,명사
골프공,명사
골프장,명사
골프채,명사
곪다,동사
곰,명사
곰곰이,부사
곰국,명사
곰탕,명사
곰팡이,명사
곱다,형용사
곱디곱다,형용사
곱빼기,명사
곱상하다,형용사
곱셈기,명사
곱씹다,동사
곱절,명사
곱하다,동사
곳,명사
곳,명사
곳간,명사
곳곳,명사
공,명사
공,명사
공간,명사
공간적,명사
공갈,명사
공갈빵,명사
공갈치다,동사
공감,명사
공감각,명사
공감대,명사
공감하다,동사
공개,명사
공개되다,동사
공개방송,명사
공개용,명사
공개적,명사
공개하다,동사
공격,명사
공격기,명사
공격력,명사
공격성,명사
공격성공률,명사
공격수,명사
공격용,명사
공격자,명사
공격적,명사
공격하다,동사
공경,명사
공경하다,동사
공고,명사
공고문,명사
공고하다,동사
공고화,명사
공고화하다,동사
공고히,부사
공공,명사
공공사업,명사
공공성,명사
공공시설,명사
공공연하다,형용사
공공연히,부사
공공장소,명사
공공주택,명사
공공질서,명사
공공투자,명사
공관,명사
공교롭다,형용사
공교육,명사
공구,명사
공구함,명사
공국,명사
공군,명사
공권력,명사
공극,명사
공극률,명사
공금,명사
공급,명사
공급되다,동사
공급량,명사
공급자,명사
공급하다,동사
공기,명사
공기업,명사
공기청정기,명사
공단,명사
공대,명사
공돈,명사
공동,명사
공동관리,명사
공동대표,명사
공동성명,명사
공동체,명사
공들이다,동사
공략,명사
공략하다,동사
공로,명사
공로상,명사
공론,명사
공론화,명사
공론화하다,동사
공룡,명사
공리,명사
공리주의,명사
공립,명사
공립대학,명사
공립대학교,명사
공멸,명사
공멸하다,동사
공명,명사
공모,명사
공모자,명사
공모전,명사
공모하다,동사
공무,명사
공무원,명사
공문,명사
공물,명사
공민,명사
공민왕,명사
공방,명사
공방전,명사
공백,명사
공백기,명사
공범,명사
공범자,명사
공법,명사
공복,명사
공부,명사
공부방,명사
공부하다,동사
공사,명사
공사비,명사
공사장,명사
공사판,명사
공사하다,동사
공산,명사
공산권,명사
공산당,명사
공산주의,명사
공산주의자,명사
공상,명사
공생,명사
공석,명사
공세,명사
공세적,명사
공소,명사
공소권,명사
공소사실,명사
공소시효,명사
공소장,명사
공손하다,형용사
공수하다,동사
공습,명사
공시,명사
공시하다,동사
공식,명사
공식적,명사
공식전,명사
공식화,명사
공식화하다,동사
공신,명사
공신력,명사
공안,명사
공약,명사
공양,명사
공양왕,명사
공양하다,동사
공언하다,동사
공업,명사
공업용,명사
공업화,명사
공업화되다,동사
공업화하다,동사
공여,명사
공여하다,동사
공연,명사
공연계,명사
공연되다,동사
공연장,명사
공연하다,동사
공연히,부사
공예,명사
공용,명사
공용어,명사
공원,명사
공유,명사
공유기,명사
공유되다,동사
공유하다,동사
공익,명사
공익성,명사
공인,명사
공인되다,동사
공인중개사,명사
공인하다,동사
공자,명사
공작,명사
공작물,명사
공작소,명사
공작소,명사
공작원,명사
공장,명사
공장자동화,명사
공적,명사
공전,명사
공전하다,동사
공정,명사
공정거래법,명사
공정거래위원회,명사
공정성,명사
공정위,명사
공정하다,형용사
공제,명사
공조,명사
공조하다,동사
공존,명사
공존하다,동사
공주,명사
공주병,명사
공중,명사
공중누각,명사
공중전화,명사
공지,명사
공지되다,동사
공지사항,명사
공지하다,동사
공직,명사
공직선거법,명사
공직자,명사
공짜,명사
공채,명사
공책,명사
공천,명사
공청회,명사
공출,명사
공터,명사
공터,명사
공통,명사
공통되다,동사
공통어,명사
공통적,명사
공통점,명사
공판,명사
공평,명사
공평하다,형용사
공포,명사
공포감,명사
공포증,명사
공포하다,동사
공표,명사
공표되다,동사
공표하다,동사
공학,명사
공학자,명사
공한지,명사
공항,명사
공항버스,명사
공해,명사
공허감,명사
공허하다,형용사
공헌,명사
공헌하다,동사
공화,명사
공화국,명사
공화당,명사
공황,명사
공회전,명사
공휴일,명사
공히,부사
곶감,명사
과,명사
과감하다,형용사
과감히,부사
과거,명사
과거사,명사
과거지사,명사
과거형,명사
과격하다,형용사
과금,명사
과금하다,동사
과녁,명사
과다,명사
과다하다,형용사
과대,명사
과대광고,명사
과대평가,명사
과대평가하다,동사
과대하다,형용사
과도하다,형용사
과로,명사
과로하다,동사
과립,명사
과목,명사
과묵하다,형용사
과민성,명사
과반,명사
과반수,명사
과보호,명사
과부,명사
과부하,명사
과분하다,형용사
과산화수소,명사
과세,명사
과세하다,동사
과소,명사
과소비,명사
과소평가하다,동사
과속,명사
과속방지턱,명사
과속하다,동사
과시,명사
과시하다,동사
과식,명사
과식하다,동사
과실,명사
과실상규,명사
과언,명사
과업,명사
과연,부사
과열,명사
과열되다,동사
과오,명사
과외,명사
과욕,명사
과유불급,명사
과음,명사
과음하다,동사
과일,명사
과일즙,명사
과잉,명사
과자,명사
과장,명사
과장되다,동사
과장스럽다,형용사
과장하다,동사
과전류,명사
